post_id,post_title,_search_title,post_status,post_tags,post_category,default_category,featured,featured_image,submit_ip,overall_rating,rating_count,street,street2,city,region,country,zip,latitude,longitude,mapview,mapzoom,logo,facebook,website,property_features,email,telfono
7658,Braco's House - con una piscina para perros y humanos,bracos house con una piscina para perros y humanos,publish,"Educación,Educadores,Hoteles,Hoteles para mascotas,Hoteles para perros,Madrid,Parques acuáticos para perros,Residencia canina",",331,528,527,",527,0,/2023/04/Bracos-House-Beach-logo.png,79.152.127.61,0,0,"Cañada del Barco Viejo, s/n",NULL,Fuente el Saz de Jarama,Madrid,Spain,28140,406.373.907,-35.402.631,ROADMAP,15,https://petinder.online/staging-petinder/wp-content/uploads/2023/04/Bracos-House-Beach-logo-1.png|2948||,,https://bracoshouse.es/,NULL,info@bracoshouse.es,NULL
7659,Braco's House - con una piscina para perros y humanos,bracos house con una piscina para perros y humanos,inherit,,",331,528,527,",527,0,NULL,79.152.127.61,0,0,"Cañada del Barco Viejo, s/n",NULL,Fuente el Saz de Jarama,Madrid,Spain,28140,406.373.907,-35.402.631,ROADMAP,15,https://petinder.online/staging-petinder/wp-content/uploads/2023/04/Bracos-House-Beach-logo-1.png|2948||,,https://bracoshouse.es/,NULL,info@bracoshouse.es,NULL
7661,Vive - Resort para Mascotas,vive resort para mascotas,publish,"Adopcion,Adopción de perros,Clinica Veterinaria,Guardería,Guardería canina,Hoteles,Hoteles para mascotas,Hoteles para perros,Madrid,Parques acuáticos para perros,Peluquería,Peluquería canina,Peluquería felina,Shopping,Tienda",",333,528,527,288,",527,0,/2023/04/Vive-Resort-para-Mascotas-logo.jpeg,79.152.127.61,0,0,"Carr. de El Escorial, 19 , Madrid",NULL,Las Rozas de Madrid,Madrid,Spain,28232,405.123.606,-39.257.245,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/04/Vive-Resort-para-Mascotas-logo-1.jpeg|2950||,https://www.facebook.com/VIVE.petresort/,https://vivepetresort.com/,NULL,info@vivepetresort.com,NULL
7662,Vive - Resort para Mascotas,vive resort para mascotas,inherit,,",333,528,527,288,",527,0,NULL,79.152.127.61,0,0,"Carr. de El Escorial, 19 , Madrid",NULL,Las Rozas de Madrid,Madrid,Spain,28232,405.123.606,-39.257.245,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/04/Vive-Resort-para-Mascotas-logo-1.jpeg|2950||,https://www.facebook.com/VIVE.petresort/,https://vivepetresort.com/,NULL,info@vivepetresort.com,NULL
7664,Peludos Al Agua: Guardería canina en Tres Cantos,peludos al agua: guarderia canina en tres cantos,publish,"Guardería,Guardería canina,Hoteles,Hoteles para mascotas,Hoteles para perros,Madrid,Parques acuáticos para perros,Tres Cantos",",537,528,527,",527,0,/2023/04/Peludos-al-agua-logo.png,79.152.127.61,0,0,al agua,NULL,Tres Cantos,Madrid,Spain,28760,406.274.091,-36.827.353,ROADMAP,14,https://petinder.online/staging-petinder/wp-content/uploads/2023/04/Peludos-al-agua-logo-1.png|2958||,https://www.facebook.com/PeludosalAgua2016,https://www.peludosalagua.es/,NULL,peludosalagua@gmail.com,NULL
7665,Peludos Al Agua: Guardería canina en Tres Cantos,peludos al agua: guarderia canina en tres cantos,inherit,,",537,528,527,",527,0,NULL,79.152.127.61,0,0,al agua,NULL,Tres Cantos,Madrid,Spain,28760,406.274.091,-36.827.353,ROADMAP,14,https://petinder.online/staging-petinder/wp-content/uploads/2023/04/Peludos-al-agua-logo-1.png|2958||,https://www.facebook.com/PeludosalAgua2016,https://www.peludosalagua.es/,NULL,peludosalagua@gmail.com,NULL
7667,Mascout – Ocio & Relax para mascotas,mascout ocio & relax para mascotas,publish,"Cáceres,Educadores,Guardería,Guardería canina,Hoteles,Hoteles para mascotas,Hoteles para perros,Parques acuáticos para perros,Peluquería,Peluquería canina,Relax,Shopping,Tienda",",333,331,537,528,527,283,288,",527,0,/2023/04/Mascout-–-Ocio-Relax-para-mascotas-logo.jpeg,79.152.127.61,0,0,"Mascout Ocio & Relax para mascotasNacional 521, Km 53,1, 10005 Cáceres",NULL,Cáceres,Cáceres,Spain,10005,394.606.575,-64.448.509,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/04/Mascout-–-Ocio-Relax-para-mascotas-logo-1.jpeg|2966||,https://www.facebook.com/clubmascout/,https://mascout.es/,NULL,info@mascout.es,NULL
7668,Mascout – Ocio & Relax para mascotas,mascout ocio & relax para mascotas,inherit,,",333,331,537,528,527,283,288,",527,0,NULL,79.152.127.61,0,0,"Mascout Ocio & Relax para mascotasNacional 521, Km 53,1, 10005 Cáceres",NULL,Cáceres,Cáceres,Spain,10005,394.606.575,-64.448.509,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/04/Mascout-–-Ocio-Relax-para-mascotas-logo-1.jpeg|2966||,https://www.facebook.com/clubmascout/,https://mascout.es/,NULL,info@mascout.es,NULL
7671,Residencia canina Sierracan,residencia canina sierracan,publish,"Alimentación,Clinica Veterinaria,Hoteles,Hoteles para mascotas,Hoteles para perros,Madrid,Parques acuáticos para perros,Peluquería,Peluquería canina,Residencia canina",",497,333,528,527,",527,0,/2023/04/Residencia-canina-Sierracan.jpeg,79.152.127.61,0,0,Carretera Madrid Colmenar Viejo,NULL,Colmenar Viejo,Madrid,Spain,28770,40.667.042,-3.727.866.699.999.990,ROADMAP,14,,https://www.facebook.com/Sierracan/,https://www.sierracan.es/,NULL,info@sierracan.com,NULL
7672,Residencia canina Sierracan,residencia canina sierracan,inherit,,",497,333,528,527,",527,0,NULL,79.152.127.61,0,0,Carretera Madrid Colmenar Viejo,NULL,Colmenar Viejo,Madrid,Spain,28770,40.667.042,-3.727.866.699.999.990,ROADMAP,14,,https://www.facebook.com/Sierracan/,https://www.sierracan.es/,NULL,info@sierracan.com,NULL
7696,"Playa para perros la cala Cargadero Mioño en Castro Urdiales, Cantabria",playa para perros la cala cargadero miono en castro urdiales cantabria,publish,"Cantabria,Playa canina,Playa para perros,Playas,Playas caninas de Castro Urdiales,Playas caninas en Cantabria",",291,",291,0,/2023/05/la-cala-Cargadero-Miono-en-Castro-Urdiales-Cantabria-1.webp,79.152.127.61,0,0,Cargadero de Mineral de Mioño,NULL,Castro-Urdiales,Cantabria,Spain,,433.691.107,-31.952.078,ROADMAP,,,,,NULL,,NULL
7699,"Playa para perros en Castro Urdiales, Cantabria - Muelle Oriñón",playa para perros en castro urdiales cantabria muelle orinon,publish,"Cantabria,Playa canina,Playas,Playas caninas de Castro Urdiales,Playas caninas en Cantabria",",291,",291,0,/2023/05/Castro-Urdiales-Cantabria-Muelle-Orinon3.jpeg,79.152.127.61,0,0,39700 Castro-Urdiales,NULL,Castro-Urdiales,Cantabria,Spain,39700,433.674.042,-31.955.295,ROADMAP,16,,,,NULL,,NULL
7700,"Playa para perros la cala Cargadero Mioño en Castro Urdiales, Cantabria",playa para perros la cala cargadero miono en castro urdiales cantabria,inherit,,",291,",291,0,NULL,79.152.127.61,0,0,Cargadero de Mineral de Mioño,NULL,Castro-Urdiales,Cantabria,Spain,,433.691.107,-31.952.078,ROADMAP,,,,,NULL,,NULL
7701,"Playa para perros en Castro Urdiales, Cantabria - Muelle Oriñón",playa para perros en castro urdiales cantabria muelle orinon,inherit,,",291,",291,0,NULL,79.152.127.61,0,0,39700 Castro-Urdiales,NULL,Castro-Urdiales,Cantabria,Spain,39700,433.674.042,-31.955.295,ROADMAP,16,,,,NULL,,NULL
7703,"Playa para perros la cala Cargadero Mioño en Castro Urdiales, Cantabria",playa para perros la cala cargadero miono en castro urdiales cantabria,inherit,"Playa canina,Playa para perros,Playas,Playas caninas en Cantabria",",291,",291,0,NULL,79.152.127.61,0,0,Cargadero de Mineral de Mioño,NULL,Castro-Urdiales,Cantabria,Spain,,433.691.107,-31.952.078,ROADMAP,,,,,NULL,,NULL
7704,"Playa para perros la cala Cargadero Mioño en Castro Urdiales, Cantabria",playa para perros la cala cargadero miono en castro urdiales cantabria,inherit,,",291,",291,0,NULL,79.152.127.61,0,0,Cargadero de Mineral de Mioño,NULL,Castro-Urdiales,Cantabria,Spain,,433.691.107,-31.952.078,ROADMAP,,,,,NULL,,NULL
7705,"Playa para perros, la playa Arcisero en Castro Urdiales, Cantabria",playa para perros la playa arcisero en castro urdiales cantabria,publish,"Cantabria,Playa canina,Playas,Playas caninas de Castro Urdiales,Playas caninas en Cantabria",",291,",291,0,/2023/05/Playa-para-perros-la-playa-Arcisero-en-Castro-Urdiales-Cantabria.jpeg,79.152.127.61,0,0,Pocillo de los frailes (Playa de Arcisero),NULL,Castro-Urdiales,Cantabria,Spain,39700,433.728.882,-32.040.985,ROADMAP,14,,,,NULL,,NULL
7706,"Playa para perros, la playa Arcisero en Castro Urdiales, Cantabria",playa para perros la playa arcisero en castro urdiales cantabria,inherit,,",291,",291,0,NULL,79.152.127.61,0,0,"Arcisero, Castro Urdiales (Cantabria)",NULL,Castro-Urdiales,Cantabria,Spain,39700,433.688.221,-32.156.354,ROADMAP,14,,,,NULL,,NULL
7708,"Playa para perros la cala Cargadero Mioño en Castro Urdiales, Cantabria",playa para perros la cala cargadero miono en castro urdiales cantabria,inherit,,",291,",291,0,NULL,79.152.127.61,0,0,Cargadero de Mineral de Mioño,NULL,Castro-Urdiales,Cantabria,Spain,,433.691.107,-31.952.078,ROADMAP,,,,,NULL,,NULL
7709,"Playa para perros en Castro Urdiales, Cantabria - Muelle Oriñón",playa para perros en castro urdiales cantabria muelle orinon,inherit,"Cantabria,Playa canina,Playas,Playas caninas en Cantabria",",291,",291,0,NULL,79.152.127.61,0,0,39700 Castro-Urdiales,NULL,Castro-Urdiales,Cantabria,Spain,39700,433.674.042,-31.955.295,ROADMAP,16,,,,NULL,,NULL
7710,"Playa para perros en Castro Urdiales, Cantabria - Muelle Oriñón",playa para perros en castro urdiales cantabria muelle orinon,inherit,,",291,",291,0,NULL,79.152.127.61,0,0,39700 Castro-Urdiales,NULL,Castro-Urdiales,Cantabria,Spain,39700,433.674.042,-31.955.295,ROADMAP,16,,,,NULL,,NULL
7711,"Playa para perros, la playa Arcisero en Castro Urdiales, Cantabria",playa para perros la playa arcisero en castro urdiales cantabria,inherit,,",291,",291,0,NULL,79.152.127.61,0,0,Pocillo de los frailes (Playa de Arcisero),NULL,Castro-Urdiales,Cantabria,Spain,39700,433.728.882,-32.040.985,ROADMAP,14,,,,NULL,,NULL
7712,"Playa para perros la cala Cargadero Mioño en Castro Urdiales, Cantabria",playa para perros la cala cargadero miono en castro urdiales cantabria,inherit,,",291,",291,0,NULL,79.152.127.61,0,0,Cargadero de Mineral de Mioño,NULL,Castro-Urdiales,Cantabria,Spain,,433.691.107,-31.952.078,ROADMAP,,,,,NULL,,NULL
7848,Gufy - Residencia Canina y Felina en Madrid,gufy residencia canina y felina en madrid,publish,"Educadores,Hoteles,Hoteles para perros,Madrid,Peluquería,Peluquería canina,Peluquería felina,Residencia canina,Residencia felina",",333,331,528,",528,0,/2023/05/Gufy-Residencia-Canina-y-Felina-en-Madrid-logo.jpeg,79.152.122.69,0,0,Carretera Fuencarral-El Pardo,NULL,Madrid,Madrid,Spain,28049,40.504.271,-373.106,ROADMAP,15,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Gufy-Residencia-Canina-y-Felina-en-Madrid-logo-1.jpeg|2992||,https://www.facebook.com/profile.php?id=100045218565203,https://www.centrocaninogufy.com/,NULL,info@centrocaninogufy.com,NULL
7849,Gufy - Residencia Canina y Felina en Madrid,gufy residencia canina y felina en madrid,inherit,,",333,331,528,",528,0,NULL,79.152.122.69,0,0,Carretera Fuencarral-El Pardo,NULL,Madrid,Madrid,Spain,28049,40.504.271,-373.106,ROADMAP,15,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Gufy-Residencia-Canina-y-Felina-en-Madrid-logo-1.jpeg|2992||,https://www.facebook.com/profile.php?id=100045218565203,https://www.centrocaninogufy.com/,NULL,,NULL
7852,ValleCan - residencia canina en Madrid,vallecan residencia canina en madrid,publish,"Educadores,Guardería,Guardería canina,Hoteles para mascotas,Hoteles para perros,Residencia canina,Residencia canina en Madrid",",331,528,",528,0,/2023/05/Vallecan-Residencia-Canina-logo.jpeg,79.152.122.69,0,0,"Cam. Valdecervero, 19",NULL,Madrid,Madrid,Spain,28049,405.147.585,-37.259.475,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Vallecan-Residencia-Canina-logo-1.jpeg|2996||,https://www.facebook.com/profile.php?id=100063534192188,https://www.vallecan.es/,NULL,vallecancentrocanino@hotmail.com,NULL
7853,ValleCan - residencia canina en Madrid,vallecan residencia canina en madrid,inherit,,",331,528,",528,0,NULL,79.152.122.69,0,0,"Cam. Valdecervero, 19",NULL,Madrid,Madrid,Spain,28049,405.147.585,-37.259.475,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Vallecan-Residencia-Canina-logo-1.jpeg|2996||,https://www.facebook.com/profile.php?id=100063534192188,https://www.vallecan.es/,NULL,vallecancentrocanino@hotmail.com,NULL
7855,Remalladas - hotel y adiestramiento canino,remalladas hotel y adiestramiento canino,publish,"Hotel canino en Vigo,Hoteles,Hoteles para mascotas,Hoteles para perros,Peluquería canina",",331,528,",528,0,/2023/05/Ramalladas-logo.jpeg,79.152.122.69,0,0,Plaza de los Leones s/n,NULL,Vigo,Pontevedra,Spain,36217,422.479.333,-8.676.610.799.999.990,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Ramalladas-logo-1.jpeg|3001||,https://www.facebook.com/ramalladas,https://ramalladas.com/,NULL,,NULL
7856,Remalladas - hotel y adiestramiento canino,remalladas hotel y adiestramiento canino,inherit,,",331,528,",528,0,NULL,79.152.122.69,0,0,Plaza de los Leones s/n,NULL,Vigo,Pontevedra,Spain,36217,422.479.333,-8.676.610.799.999.990,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Ramalladas-logo-1.jpeg|3001||,https://www.facebook.com/ramalladas,https://ramalladas.com/,NULL,,NULL
7858,Remalladas - hotel y adiestramiento canino,remalladas hotel y adiestramiento canino,inherit,,",331,528,",528,0,NULL,79.152.122.69,0,0,Plaza de los Leones s/n,NULL,Vigo,Pontevedra,Spain,36217,422.479.333,-8.676.610.799.999.990,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Ramalladas-logo-1.jpeg|3001||,https://www.facebook.com/ramalladas,https://ramalladas.com/,NULL,,NULL
7859,"Playa de La Gola, playa para perros en Huelva",playa de la gola playa para perros en huelva,trash,"Playa canina,Playa para perros,Playa para perros en Huelva",",291,",291,0,/2023/05/Playa-de-La-Gola-playa-para-perros-en-Huelva3.jpeg,79.152.122.69,0,0,21410,NULL,Calañas,Huelva,Spain,21410,371.933.606,-73.328.374,ROADMAP,15,,,,NULL,,NULL
7860,"Playa de La Gola, playa para perros en Huelva",playa de la gola playa para perros en huelva,inherit,,",291,",291,0,NULL,79.152.122.69,0,0,21410,NULL,Calañas,Huelva,Spain,21410,371.933.606,-73.328.374,ROADMAP,15,,,,NULL,,NULL
7864,Borrador automático,borrador automatico,auto-draft,NULL,NULL,NULL,0,NULL,79.152.127.85,0,0,NULL,NULL,Barcelona,Barcelona,Spain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7865,"Playa de la Ría de Punta Umbría, playa para perros en Huelva",playa de la ria de punta umbria playa para perros en huelva,publish,"Huelva,Playa canina,Playa para perros,Playa para perros en Huelva",",291,",291,0,/2023/05/Playa-de-la-Ria-de-Punta-Umbria-playa-para-perros-en-Huelva.jpeg,79.152.127.85,0,0,Salinas de Astur,NULL,Punta Umbría,Huelva,Spain,21100,371.948.856,-69.675.713,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Playa-de-la-Ria-de-Punta-Umbria-playa-para-perros-en-Huelva-1.jpeg|3014||,,,NULL,,NULL
7866,"Playa de la Ría de Punta Umbría, playa para perros en Huelva",playa de la ria de punta umbria playa para perros en huelva,inherit,,",291,",291,0,NULL,79.152.127.85,0,0,Salinas de Astur,NULL,Punta Umbría,Huelva,Spain,21100,371.948.856,-69.675.713,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Playa-de-la-Ria-de-Punta-Umbria-playa-para-perros-en-Huelva-1.jpeg|3014||,,,NULL,,NULL
7868,"Playa de la Ría de Punta Umbría, playa para perros en Huelva",playa de la ria de punta umbria playa para perros en huelva,inherit,"Huelva,Playa canina,Playa para perros en Huelva",",291,",291,0,NULL,79.152.127.85,0,0,Salinas de Astur,NULL,Punta Umbría,Huelva,Spain,21100,371.948.856,-69.675.713,ROADMAP,16,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Playa-de-la-Ria-de-Punta-Umbria-playa-para-perros-en-Huelva-1.jpeg|3014||,,,NULL,,NULL
7869,Playa de El Espigón en Huelva capital,playa de el espigon en huelva capital,publish,"Huelva,Playa canina,Playa para perros,Playa para perros en Huelva,Playas",",291,",291,0,/2023/05/Playa-de-El-Espigon2.jpeg,79.152.127.85,0,0,Dique de Contención de Arenas Príncipe Juan Carlos I,NULL,Huelva,Huelva,Spain,,3.714.783.136.833.960,-6.892.607.048.657.220,ROADMAP,15,https://petinder.online/staging-petinder/wp-content/uploads/2023/05/Playa-de-El-Espigon-1.jpeg|3018||,,,NULL,,NULL
